@relation cofacts-2-categories_above100
@attribute Text string
@attribute class-att {RUMOR,NOT_RUMOR}

@data
'學者 警告 2030 年 台灣 恐將 消失 CTWant 張羽 緹 發布 時間 2019 年 月 26 日 11 49 更新 時間 2019 年 月 26 日 11 56 LINE facebook KEEP COPYText Size 12 學者 警告 2030 年 台灣 恐將 消失 See detail 全球 暖化 海平面 上升 上升 30 公分 台北市 將會 消失 圖 Pixabay 全球 暖化 議題 愈來愈 受到 全世界 關注 重視 中研院 地球科學 研究所 學者 警告 再 不減 碳 台灣 受到 衝擊 將會 全世界 倍 以上 海平面 上升 30 公分 台灣 都裡 消失 一個 首都 台北市 TVBS 報導 多位 專家學者 呼籲 政府 重視 溫室效應 帶來 影響 已經 農民 說 受到衝擊 台灣 農村 陣線 理事長 洪箱 表示 下雨 一些 地瓜 會爛根 長 不好 也種 收成 不好 月 現在 收成 榖 笠 合作社 青農 代表 吳宗澤則 說 今年 一期 稻米 完全 收成 年輕人 想要 回來 種田 因為種 東西 收 還會 虧 錢 台大 農藝學 系 名譽教授 郭華仁則 表示 假設 人類 碳 排放 減少 現在 速度 2050 年 二氧化碳 空氣 濃度 就要 突破 450ppm 地球 壞掉 剩下 時間 不多 農民 學者 憂心 道理 中研院 地球科學 研究所 研究 發現 氣溫 越來越 高 造成 海平面 上升 先 受到衝擊 地區 包含 宜蘭 平原 台北盆地 桃園 新竹 沿海 彰化 以南 海岸 平原 地區 海平面 上升 公尺 淹沒 台灣 陸地 面積 約 1.59% 約 572 平方公里 相當於 6900 多個 足球場 農業 土地 佔 1.05% 中研院 地球科學 研究所 學者 汪中 表示 現在 海平面 正在 加速 上升 目前 資料 採取有效 減碳 行動 最快 2030 年 地球 突破 1.5 度 門檻 此時 台北 高雄 台南 壓力 2030 年 一個 最好 觀察期 See detail 中央研究院 地球科學 研究所 研究員 汪中 圖 報系 資料 學界 警告 溫室 氣體 持續 排放 台灣 沿海 平原 成 土地 將會 受到 影響 裡面 新北 台北 台南 高雄 海岸 建設 海港 重新 規劃 中研院 研究 統計 台灣 溫室 氣體 排放量 1990 年 億 公噸 二氧化碳 相當 量 增加 2016 年 億 公噸 增幅 達 112% 生活 中 二氧化碳 最常且 排放 最多 溫室 氣體 氫 氟 碳化物 中研院 地球科學 研究所 學者 表示 像是 空調 冷媒 從前 使用 氟 氯 碳化物 改良 用氫 氟 碳化物 期望 減少 臭氧層 破壞 沒想到 氫 氟 碳化物 暖化 二氧化碳 還高 萬倍 現在 大量 使用 一天 釋放 大氣層 人為 造成 溫室 氣體 反 過頭 加劇 暖化 台灣 目前 排放 最 溫室 氣體 產業 占 最大 能源 產業 65% 製造 營造業 約 16% 再來 運輸 住宅 最後 農林 漁 牧業 占 0.41% 學者 呼籲 政府 國土規劃 盡快 重新安排 沿海地區 居民 撤離 期程 汪中 表示 到時候 全世界 海平面 上升 30 公分 更高 公尺 沿海 低窪地區 一定 受到 影響 撤離 尤其 地層下陷 低窪 地方 本來 容易 淹水 豪 大雨 積水 退 海平面 再 上升 根本無法 承受 現在 因素 考慮 做好 防範 到時候 全球 暖化 台灣 將從 海平面 一點一滴 逐漸 消失 減碳 已 刻不容緩 延伸 閱讀 15 項 交通 新制 10 月 上路 罰 鍰 優惠 報 知 亞洲 首間 IKEA 閃 旅店 種 滿足 想像 房型 查看 原始 文章 12 LINE facebook KEEP COPY 生活 相關 文章 轉彎 方向 燈 加重 罰 10 月 新制 補助 優惠 一次 新 頭殼 鼻酸 87 歲 拾荒 嬤苦籌 罰金 監獄 呆 吸毒 兒 TVBS 自私 台 共享 電動車 藏 私宅 遭轟 恐停權 TVBS 收到 工讀 身 應徵 店家 頭好 痛 TVBS 瘦掉 半個 名 中醫 招 減肥 成功 秘訣 杜絕 脂肪 堆積 成功 瘦身 50 公斤 幸福 熟齡 繼續 下去 九月 ・ JUMP 的電 發 Sn ø hetta 完成 世界 最 北端 能源 建築 瘋 設計 白朗峰 冰川 恐 崩塌 義大利 封鎖 周圍 道路 撤離 民眾 民視 新聞網 日 月光 中水 回收 廠 轉型 綠 科技 教育館 宣示 落實 環保 決心 科技 新報 頻繁 洪水 猛烈 風暴 高漲 海平面 酸化 缺氧 海水 重創 海洋 生態 IPCC 最新 報告 救救 海洋 救救 人類 風傳 媒 遭 誤會 虐狗 被告 特斯拉 車主 Dog Mode 證明 清白 獲得 起訴 電腦 王阿達 您好 吳博 郝 靈智 猜 喜歡 26 長 漂亮 有罪 姐因 忌妒 捅 妹 189 刀 屍體 全毀 TVBS 國際 27 颱風 後 漂流 木 撿拾 屏東縣 府 公告 開放 台灣 好 新聞 生活 28 保全 月薪 35K 沒人要 做 行家 揭 真相 受得了 NOWnews 今日 新聞 鄉民 29 確認 太陽系 出現 第二位 星際 訪客 命名 2I Borisov 尋找 起源地 科技 新報 生活 30 捷運 車廂 尖峰 時段 擠到 爆 乘客 狠抓 兇手 惹人厭 NOWnews 今日 新聞 鄉民 管委會 禁止 陽台 抽菸 網 派 論戰 TVBS 生活 餐飲 服務生 軟體 工程師 非 本科 系 經驗 花 一年 成功 轉職 English OK 生活 整個 手機 螢幕 小米 發表 超狂 新機 一支 要價 萬 NOWnews 今日 新聞 生活 收到 工讀 身 應徵 店家 頭好 痛 TVBS 生活 40 歲 後 最易 大腸癌 名 中醫 揭 關鍵 分辨 痔瘡 大腸癌 出現 癌症 前兆 速速 就醫 幸福 熟齡 生活 老翁 忽略 小動作 看病 動員 百 人 燒掉 百萬 TVBS 生活 泡 麵 壓不住 網揭 免洗 筷 妙用 神招 TVBS 生活 新褲 口袋 凸凸 好奇 割開 血腥 一幕 秒 崩潰 TVBS 國際 日本 公務員 待遇 專業 網友 烏龍 派出所 神 解答 TVBS 生活 10 百元 怎買 宵夜 內行人 曝高 CP 值 神級 組合 吃 撐 TVBS 生活 11 爺 買手機 不在意 價錢 孫 最 便宜 好 網 知足 惜福 TVBS 生活 12 影 普悠瑪 尤振仲 崩潰 爆哭 呼吸 痛 怒 控台 鐵 惡意 欺騙 ETtoday 新聞 雲 生活 13 更年期 超 容易 掉 髮 營養師 透露 養 髮 秘訣 每天 喝 山藥 蘋果 牛奶 頭髮 蓬鬆 超 年輕 幸福 熟齡 生活 14 50 歲 後 回憶 斷 捨 清理 內心 垃圾桶 值得 人 事物 說 再見 幸福 熟齡 生活 15 吃火鍋 沾 內行 饕客 曝 神仙 組合 醬料 靈魂 NOWnews 今日 新聞 鄉民 16 南非 歲 男童 母狗 同學 硬上 警 未滿 10 歲 定罪 CTWant 國際 17 聲明 全文 尤振仲 沒開 140 公里 三立 新聞網 生活 18 小可愛 跑道 機長 停飛 暖 爆 乘客 響起 掌聲 NOWnews 今日 新聞 鄉民 19 洪仲清 心理 師 家人 外人 面對 負面 情緒 強的 家人 需要 打造 心靈 空間 幸福 熟齡 生活 20 考試 一半 反胃 想 吐 小 女童 驗出 懷孕 周 竟是 爸爸 的種 CTWant 國際 21 女請 天特休 老闆娘 竟回 字 引發 共鳴 台灣 悲哀 NOWnews 今日 新聞 鄉民 22 洗完 手用 烘 手機 驚吐 恐怖 經驗 全場 發毛 不敢 NOWnews 今日 新聞 鄉民 23 台南 女愛上 香港 多金 男 要匯 80 萬跑 家 銀行 失敗 夢醒 ETtoday 新聞 雲 國內 24 冷血 中國 拒讓 李 明哲 奔 父喪 蘋果日報 國際 25 70 歲 皮包骨 大象 過世 動保 團體 回頭 殘忍 世界 鏡 週刊 國內 26 長 漂亮 有罪 姐因 忌妒 捅 妹 189 刀 屍體 全毀 TVBS 國際 27 颱風 後 漂流 木 撿拾 屏東縣 府 公告 開放 台灣 好 新聞 生活 28 保全 月薪 35K 沒人要 做 行家 揭 真相 受得了 NOWnews 今日 新聞 鄉民 29 確認 太陽系 出現 第二位 星際 訪客 命名 2I Borisov 尋找 起源地 科技 新報 生活 30 捷運 車廂 尖峰 時段 擠到 爆 乘客 狠抓 兇手 惹人厭 NOWnews 今日 新聞 鄉民 管委會 禁止 陽台 抽菸 網 派 論戰 TVBS 生活 餐飲 服務生 軟體 工程師 非 本科 系 經驗 花 一年 成功 轉職 English OK 生活 整個 手機 螢幕 小米 發表 超狂 新機 一支 要價 萬 NOWnews 今日 新聞 生活 收到 工讀 身 應徵 店家 頭好 痛 TVBS 生活 40 歲 後 最易 大腸癌 名 中醫 揭 關鍵 分辨 痔瘡 大腸癌 出現 癌症 前兆 速速 就醫 幸福 熟齡 生活 前往 首頁 留言 Refreshinfo 新增 留言 傳送 熱門 最 關注 最新 傑 一堆 學者 說話 一篇 最 好看 消失 最好 全部 沈到 海底 小時 前 檢舉 回覆 05 lsc 減碳 該減 問題 海平面 全世界 台灣 千分之一 排 上邊 中東 油田 一天 碳 排放 台灣 數千倍 世界 隨便 一個 開發 國家 碳 排放 一天 台灣 百倍 違法 碳排 不用說 學者 腦袋 怪怪的 台灣 天空 不及 世界 千分之一 28 分鐘 前 檢舉 回覆 01 賴大牛 生命 自行 找到 出路 53 分鐘 前 檢舉 回覆 01 Lin 騙 三歲 小孩 有種 就講 區域 48 分鐘 前 檢舉 回覆 00 朝陽 麻煩 先 解釋一下 全球 海平面 上升 30 公分 需要 水量 水量 別忘了 一些 自稱 環境保護 組織 專家 一直 喊 水資源 匱乏 2070 全球 干漠化 總 2030 年 全球 澇災 2070 全球 旱災 50 分鐘 前 檢舉 回覆 10 顯示 全部 最 留言 11 日職 驚 巨人 軍 所用 營養 補充品 竟含 微量 禁藥 成份 自由電子 報 25 15 12 笑 到爛 小S 女兒 Elly 高級 厭世 臉 拍 時尚 大片 親媽 完怒 譙 在家 一腳 飛踢 過去 柯夢波丹 COSMOPOLITAN10 12 13 過度 追求 健康 飲食 一種 病 小心 患上 健康 食品 癡迷 症 食力 foodNEXT62 14 巴菲特 35 歲 女 接班人 單飛 揭秘 農家女 翻身 股神 副手 發跡 路 起點 竟是 一封信 商周 com105 15 以後 沒法 討價還價 M Benz 打算 改革 汽車 銷售 模式 自由電子 報 史上 最 丟臉 一天 黃 捷痛 批高 市議會 抽籤 質詢 新 頭殼 183 882 普悠瑪 事故 將屆 週年 駕駛員 首 出面 淚崩 控台 鐵 惡意 欺騙 自由電子 報 425 389 台北 法案 過第 關 賈 德納 背棄 台灣將 後果 新 頭殼 294 356 挖 石油 還債 高雄 舉債 之冠 韓國 瑜 舊債 未還 新債 信 傳媒 89 682 暗酸 韓國 瑜 小六生 超狂 成語 作文 曝光 全場 戰翻 NOWnews 今日 新聞 64 216 張鈞 甯 愛上 渣 男 邱澤 戀情 荒腔 走板 女星 臭臉 切割 NOWnews 今日 新聞 73 101 不男不女 有傷 士氣 國軍 同志 情侶 想 結婚 保家衛國 能力 何干 女人 迷 Womany11 29 每個 月領 超過 萬 林書豪 NBA 退休金 詳細 價碼 曝光 球迷 羨慕 沒球 躺 賺 JUKSY 街星 24 26 台北 打造 性別 友善 城市 西門町 13 公尺 地面 彩虹 成 拍照 新 熱點 新 頭殼 14 21 10 寵星 人 報報 EP5 再見 LINE TODAY3 256 15 11 日職 驚 巨人 軍 所用 營養 補充品 竟含 微量 禁藥 成份 自由電子 報 25 15 12 笑 到爛 小S 女兒 Elly 高級 厭世 臉 拍 時尚 大片 親媽 完怒 譙 在家 一腳 飛踢 過去 柯夢波丹 COSMOPOLITAN10 12 13 過度 追求 健康 飲食 一種 病 小心 患上 健康 食品 癡迷 症 食力 foodNEXT62 14 巴菲特 35 歲 女 接班人 單飛 揭秘 農家女 翻身 股神 副手 發跡 路 起點 竟是 一封信 商周 com105 15 以後 沒法 討價還價 M Benz 打算 改革 汽車 銷售 模式 自由電子 報 史上 最 丟臉 一天 黃 捷痛 批高 市議會 抽籤 質詢 新 頭殼 183 882 普悠瑪 事故 將屆 週年 駕駛員 首 出面 淚崩 控台 鐵 惡意 欺騙 自由電子 報 425 389 台北 法案 過第 關 賈 德納 背棄 台灣將 後果 新 頭殼 294 356 挖 石油 還債 高雄 舉債 之冠 韓國 瑜 舊債 未還 新債 信 傳媒 89 682 暗酸 韓國 瑜 小六生 超狂 成語 作文 曝光 全場 戰翻 NOWnews 今日 新聞 64 216 最新消息 交大 攜 玉山 銀 打造 智慧 校園 開發 QR Code 行動 支付 系統 勁報 教師 憂 108 課綱 未 完備 教育部 感同身受 持續 投入 資源 NOWnews 今日 新聞 府 鬥法 台南市 議會 程委會 要求 市府 重新 檢討 總預算 台灣 好 新聞 台義 雙邊 開放 e Gate 快速 通關 台灣 旅客 國家 享有 自動 通關 待遇 Knowing 情報 快遞 Gogoro VIVA 小騎 大作 全新 上市 Sponsored 好康 瓦斯爐 熱水器 補助 下 月 上路 挪 明年 預算 補助 電冰箱 中國 廣播公司 好康 瓦斯爐 熱水器 補助 下 月 上路 挪 明年 預算 補助 電冰箱 中國 廣播公司 赴 義大利 方便 台義 互惠 開放 自動 通關 系統 中央 通訊社 關注 榮服 處 Line 多元 資訊 退役軍人 張祐維 精進 能力 穩定 就業 勁報 朱宗慶 藝術 感性 理性 i Media 愛 傳媒 秋冬 補助 泡湯 買一送一 擬 住宿 送 泡湯 券 TVBS 普悠瑪 事故 司機員 批 有罪 推定 宜蘭 地檢署 話 說 NOWnews 今日 新聞 買 咖哩 中 全聯 開出 40 萬張 中獎 發票 TVBS 國旅 溫泉 買一送一 辦法 曝光 擬 夜市 券 房贈 200 元 NOWnews 今日 新聞 天兵 弟 嗨 喊 發票 中獎 姊 一看 傻眼 救救 TVBS 秋天 怪味 美食 臭豆腐 搭 披薩 中西 結合 TVBS 颱風 過後 屏東 境內 漂流 木 即日起 開放 撿拾 新 頭殼 京華 城 左手 換 右手 中石化 372 億 突襲 買回 TVBS',RUMOR
'👍 推薦 病毒 盾 Super ￼ N99 ⚡ ️ 榮獲 台灣 生技 金質獎 ⚡ ️ 榮獲 國家 品質 金質獎 符合 世界衛生組織 WHO 美國 FDA CDC 規範 PM2.5 隔絕 率 99.9% 超越 NIOSH N95 等級 👉 TTRI CNS15980 次 微米 防護 效率 PFE 99% 👉 U S Nelson Lab 細菌 粒子 防護 效率 BFE99% 👑 美國 疾病 控制 預防 中心 CDC 建議 配戴 符合 美國 👑 NIOSH 42CFR84 標準 許可 N95 等級 呼吸 護具 防護 空氣 傳染 肺結核 桿菌 好 推薦 👍 病毒 盾 SuperN99 效果 時尚 約 一起 跟上 ￼ 保護 方式 ￼ 口罩 有效 時尚 ￼',RUMOR
'父母 年紀 體力 年輕 小伙子 撲殺 立法院 新 空污法 已經 三讀通過 超過 十年 汽機 車被 冠上 環保 大帽子 已經 行程 二行程 出廠 超過 十年 汽機 車都會 受到衝擊 文化 歷史 太遠 太大 不足 評論 環保 初衷 物盡其用 舉世 皆然 唯台 決定 人 是否 活下去 從來不 年紀 幾歲 身體 機能 是否 還能 繼續 決定 東西 是否 該汰換 從來不 使用 時間 是否 能夠 積蓄 使用 超過 十年 汽機 車 最新 最 嚴格 法規 規範 開罰 報廢 理解 想像 住 公寓 符合 現在 最新 耐震 七級 拆掉 父母 年紀 體力 年輕 小伙子 撲殺 不想 評論 政治 說 偏激 真的 很想 知道 島 身邊 人 孩子 問我 我要 解釋 光怪陸離 事情 我要 教 面對 社會 價值觀 轉載',RUMOR
'已 毀損 反應爐 核電站 釋出 大量 放射性 核 廢物 進入 太平洋 過去 四年 每天 相當 明顯 核災 後遺症 核輻射 銫 金屬 迅速 污染 生態系統 毒化 整個 食物 鍊 核電廠 周圍 超過 200 英里 區域 食品 皆 檢測 幅射 物 銫 放射性 廢棄物 生物 蓄積性 意味著 污染 因子 生物體 累積 速度 消滅 速度 還要 日本政府 東京 電力公司 TEPCO 幅射 物已 污染 太平洋 統計資料 說謊 卻是 無法 被忽視 嚴重後果',RUMOR
'每個 人 蚊子 叮咬 經驗 很大 問題 越 抓 越 癢 尤其 睡得正香 時 蚊子 嗡嗡叫 吵醒 還被 叮咬 一口 恨不得 蚊子 拍死 幾個 招術 快速 止癢 留痕 最後 一招 最 神奇 希望 幫助 食鹽 每個 裡都 鹽 蚊子 叮咬 鹽 加一點 水 塗抹 叮咬 部位 有效 祛除 瘙癢 食鹽 具有 抗菌 消炎 作用 塗抹 10 秒鐘 後 立即 不癢 快速 止癢 副作用 小蘇打 小蘇打 萬能 準備 一小撮 小蘇打 加水 混勻 塗抹 叮咬 地方 不出 10 秒 咬 後 瘙癢 不癢 叮咬 處 蟻酸 小蘇打 鹼性 相互 中 瘙癢 好 肥皂 花露水 去除 瘙癢 花露水 肥皂 叮咬 處 塗抹 一點 肥皂水 肥皂 鹼性 中 蟻酸 自然 瘙癢 檸檬 檸檬 裡 酸性 水果 蟻酸 產生 化學反應 檸檬 輕輕 擦 揉 叮咬 部位 達到 止癢 功效 蘆薈 蘆薈 水 熟悉 美容 護膚 聖品 是否 知道 蘆薈 具有 殺菌 消炎 功效 蘆薈膠 塗抹 蚊子 叮咬 處 緩解 瘙癢 牙膏 牙膏 去除 瘙癢 這是 牙膏 屬於 鹼性 物質 蟻酸 中和化 牙膏 薄荷醇 屬於 局部 麻醉劑 減輕 瘙癢 炎症 香蕉皮 人 漸漸 了解 香蕉皮 強大 功效 香蕉皮 抗菌 治療 炎症 緩解 瘙癢 抑制 細菌 滋生 香蕉皮 剪 一小塊 敷 瘙癢 地方 防止 瘙癢 大蒜 知道 大蒜 消毒 抗氧化 功效 切片 大蒜 敷 叮咬 地方 起到 緩解 瘙癢 消腫 蚊子 喜歡 大蒜 氣味 塗 大蒜 蚊子 自然 遠離 按壓 下次 蚊子 叮咬 抓 試試看 改成 按壓 發癢 地方 手指 按壓 發覺 很快 瘙癢 神奇',RUMOR
'素食 核子 浩劫 中 最 有效 防禦 裝甲 美國 天文學 教授 魯丁 博士 研究 六個月 久 世界 雜誌 發表 輻射線 報告 發現 長達 九年 第二次世界大戰 美國 日本 廣島 長崎 投 下 兩顆 原子彈 結束 兩個 日本 南部 最 繁華 大都市 原子彈 爆發 後 化為 兩座 死城 事後 人 發現 兩地 死傷 牛 極少 原子彈 試爆 美國軍艦 發現 用來 試驗 羊群 一隻 承受 輻射線 傷亡 研究 證實 牛 羊 草食動物 草中 鉀 元素 原子彈 爆炸 輻射 光能 有力 抗體 慈悲 素食 主義 核子 浩劫 中 最 有效 防禦 裝甲 素食 核子 浩劫 中 最 有效 防禦 裝甲 羊 原子彈 羊 生來 吃 青草 傷 生靈 麒麟 之風 種仁 獸 青草 中有 一種 化學 原質 叫做 鉀 這種 鉀質 能夠 抗拒 核子彈 中 輻射線 這是 上帝 化育 萬 彙 萬物 傑作 有法 破 一個 鎖 一支 鑰匙 定律 人類 素食 完全 植物 蔬菜類 精華 鉀質 青菜 類更 當人 素食 幾年 這鉀 質會 灌滿 全身 當可 避免 子彈 輻射線 毒素 魯丁 博士 研究 明白 後 大聲疾呼 希望 世人 欲 逃脫 核子 浩劫 速速 吃素 如羊 實證 空前 浩劫 科學家 ─ 老鼠 小狗 各分 吃素 吃葷 放射 原子 輻線 吃素 鼠 狗無死 吃葷 全部 死 吃素 福',RUMOR
'超 恐怖 訊息 日本 國家 放送 新聞 NHK 最新 訊息 日本 福島 號 核子反應 爐 輻射 突然 升高 輻射 劑量 大道 一個 小時 殺死 一個 人 太 可怕 去年 10 月 還到 福島 走 一趟 整個 環境 地獄 景象 High Radiation at Fukushima Daiichi Years on NHK NEWSLINE News NHK WORLD https www3 nhk or jp nhkworld nhknewsline nuclearwatch highradiationatfukushimadaiichi7yearson',RUMOR
'通知 知道 汙染 全 台 事關 環境 健康 消息 小心 霧 濛 矇 天空 北部 跑不掉 北部 林口 已 增建 燃煤 機組 預計 明 年底 全部 運轉 中部 通霄 增建 燃煤 機組 南部 小港 大林 兩 機組 永安 興達 預計 再 增兩到 機組 時 全台 一個 大煙囪 生活 煙囪 底下 全世界 發送 大量 溫室效應 酸雨 以後 出門 戴 mask 雨傘',RUMOR
'關心 台灣 知道 日本 發生 蓮友 楊濟 鴻 醫師 警訊 病毒 核 汙染 突變 知道 真的 日本 日本 爆發 諾羅 病毒 一周 感染 六萬人 台灣 衛生 觀光 外交部門 好像 睡著 提醒 國人 注意 http news tvbs com tw world 695170',RUMOR
'台灣 一年 掉 30 億個 紙杯 50 億個 紙盒 認為 最 安全 紙類 餐具 一點 安全 紙盒 紙杯 內層 塗 一層 蜜蠟 PE 淋膜 高溫 加熱 超過 70 度 釋出 長 鏈 碳氫化合物 有毒 物質 炸雞 排和包 漢堡 防油 紙袋 內含 全 氟烷 化合物 長期 吃 下肚 增加 致癌 風險 https goo gl mNAWN7',RUMOR
'日本 核泄漏 年 後 遺址 猶如 現實 版 生化危機 就問 怕不怕 Posted on 2016 09 24 in 社會 2011 年 月 11 日 日本 福島 核電站 發生 核泄漏 事件 後果 幾十萬 人 被迫 緊急 疏散 日本 當局 數萬噸 含有 放射性物質 污染 水 排入 太平洋 造成 巨大 污染 福島 周邊 幾十公里 成為 一片 荒蕪 禁區',RUMOR
'騎車 開車 PM2.5 調漲 空污費 工廠 PM2.5 排 卻 免費 公平 從今 天 移動 污染源 調漲 空污費 汽油 公升 0.2 元 調升 0.3 元 漲 50% 柴油 公升 0.2 元 調升 0.4 元 漲 一倍 請問 環保署 現行 固定 污染源 針對 PM2.5 排放量 徵收 喔 外部環境 成本 內部化 一下 機車 族 汽車族 卡車 族們 看吶 阿罵燒 金紙 罰錢 阿公 燒 稻草 罰錢 騎 機車 調漲 五成 空污費 阿伯 開 卡車 調漲 一倍 空污費 開 工廠 排放 粒狀 污染物 免費 PM2.5 一級 致癌物質 肺癌 已 國病 去年 一年 燒掉 117 億元 健保 給付 汽機 車空 污費 月 汽油 多收 0.1 元 柴油 多收 0.2 元 內文 環署 說 現行 移動 污染源 空氣污染 防制 費 考量 移動 源 排放 PM2.5 外部環境 成本 內部化 經濟 誘因 管制 需求 做 這次 調整 http m appledaily com tw realtimenews article new 20170830 1193586 工廠 空污費 一瓶 養樂多 便宜 內文 公斤 硫 氧化物 徵收 元 一瓶 養樂多 便宜 影響 空污 嚴重 粒狀 污染 PM10 PM2.5 未 開徵 空污費 http e info org tw node 204624 分享 美德 民意 上達 天聽 大聲 說',RUMOR
'朋友 轉寄 今早 了亞 Bell 訊息 趕忙 將上 星期六 筆錄 一些 要點 整理 分享 祥和 近年 研究 環保 項目 一個 等離子 氣化 技術 利用 等離子 高溫 約 300C 固體廢物 氣化 正在 洽談 技術引進 香港 非 牟利 團體 形式 成立 環保 教育 中心 作 展示 運作 合作方 包括 韓國 官辦 等離子 研發 中心 專門 研究 廢物 轉化成 能源 日本公司 製造 等離子 技術 微波 等離子 Microwave Plasma 星期六 剛剛 收看 一些 微波 技術 應用 資料 無意 中 發現 日常 使用 手提 電話 Wifi 微波 傳訊 微波爐 加速 水分子 震盪 超短 時間 煑 食物 試想想 發射器 對著 腦袋 時間 長 煑 熟 以下 YouTube 網址 一些 筆記 希望 花點 時間 了解 情況 想像中 嚴重 The Truth about mobile phone and witless radiation Dr Devra Davis https www youtube com watch v BwyDCHf5iCY 影片 較長 歸納 些 重點 供 參考 20161119 1989 美國 軍方 劃定 220 磅重 男性 手機 談話 少於 分鐘 慢性 爆炸 可能性 超過 留意 1997 界 反應 倫敦 Lloyds 包括 無線電 身體 損害 Swiss Re 2014 電磁場 六大 最高 危 職業 瘋牛 細菌 還高 電磁場 風險 界定 急劇 提升 電磁 頻譜 電離 子類 UV X Ray Gamma Ray 非 電離 子類 低頻 收音機 微波爐 紅外線 電磁 頻譜 來源 高壓線 收音機 天線 微波爐 幅射 熱 電弧焊 醫療 X Ray 放射線 電磁 頻譜 微波 10 10 次方 包括 微波爐 3G 手機 無線電話 Wi Fi 幅射 波 傳訊 頻率 振幅 脈衝 波長 波型 信息 手機 說話 時 幅射 最強 年紀 越輕 接收 幅度 越多越 寛 影響 正面 顳葉 眼 面頰 腦幹 大腿 影響 生殖器官 骨髓 孕婦 影響 胎頭 脊髓 乳房 影響 乳癌 生長 正 研究 嬰兒 便盆 加 IPad 手機 嬰幼兒 影響 兔子 實驗 1800 MHz 每日 分鐘 連續 日 控制組 比對 DNA 受損 情況 嚴重 測試 組 轉變 肝 丙二醛 新生 老鼠 實驗 900MHz 電磁場 脊髓 組織學 研究 產前 受 幅射 損壞 老鼠 海馬 體 影響 思考 記憶 手機 用戶量 高 2008 研究 減少 精子 數目 手機 乳房 影響 2009 報告 每日 小時 放在 胸圍 産 生 原發性 腫瘤 原子彈 1945 年 日本 爆發 40 年後才 發現 第一 宗 腦癌 腦部 損壞 經歷 長時間 流行病 學說 手機 增加 腦癌 10 年 之後 高 用戶 病患 劇增 微波 影響 蜜蜂 語言 解讀 董得 返回 蜂巢 世界 各國 已經 制定 政策法規 警惕 手機 使用 安全措施 防止 手機 隨身 耳機 接收 避免 接近 頭部 耳機 說話 不用 時 轉用 飛行 模式 避免 車上 火車 電梯 使用 睡眠 時 手機 放離 睡房',RUMOR
